strategy,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
rolling_margin,2025-02-14,39891.12089747737,0.0,20790.604922283048,397.7723799030265,0.0,21188.377302186076,1676.7292802407392,4954.700193209878,1912.6357403037023,1910.235023503706,3,3,0
rolling_margin,2025-02-15,39037.00488787654,0.0,20308.153742979375,522.9560558383616,0.0,20831.109798817735,643.0167397695426,5922.646936625516,1910.235023503706,1728.4148570493842,3,2,0
rolling_margin,2025-02-16,81051.64880107608,9.657056666666676,50375.1238519875,2925.629148998869,42.29307967166671,53343.04608065804,1371.5601635144037,0.0,1728.4148570493842,1724.5849042185155,3,3,1
rolling_margin,2025-02-17,77024.16721122467,0.0,47856.98545280939,3856.256528934008,0.0,51713.2419817434,1925.5463836412853,82.12789333333197,1724.5849042185155,1572.7407616777793,3,2,0
rolling_margin,2025-02-18,77990.724419103,9.45234322222234,48521.74658948908,825.638337601391,41.39653714172274,49388.78146423219,1412.5713496447142,95.83631069958746,1572.7407616777793,1871.7525858314775,3,3,1
rolling_margin,2025-02-19,78916.92887981485,68.65202200000022,49203.41771326687,737.6550803686565,300.66153034900094,50241.73432398453,2236.2336620483616,135.93235000000004,1871.7525858314775,1328.0901633407423,3,2,1
rolling_margin,2025-02-20,78377.42626553886,0.0,48409.32666444598,2293.161622230984,0.0,50702.48828667696,2479.5346842277104,391.814483333333,1328.0901633407423,1725.5936007037014,3,2,0
rolling_margin,2025-02-21,35814.0171855435,0.0,18522.842592278128,136.6396701546982,0.0,18659.482262432826,154.99979313168853,6769.198194670784,1725.5936007037014,1706.7271623580252,3,3,0
rolling_margin,2025-02-22,35413.39930275446,0.0,18578.57887028925,458.6283354543111,0.0,19037.20720574356,474.40743905349717,3767.6111649465,1706.7271623580252,1724.6420750617274,3,3,0
rolling_margin,2025-02-23,76706.80658306967,0.07676133333313828,47187.14609583862,1486.0462692063625,0.3595500853324197,48673.551915130316,1230.5610478148146,0.0,1724.6420750617274,1375.2362074222224,3,2,1
rolling_margin,2025-02-24,74396.77771226592,20.91363111111093,46267.20159189461,1402.1575758210479,93.64187320777698,47763.00104092344,1598.033807019203,442.4955518888891,1375.2362074222224,1570.2306672074058,3,3,2
rolling_margin,2025-02-25,72111.34260891494,55.58503333333351,44234.469215721714,2903.1151147485934,245.58059746666748,47383.164927936974,2282.7773366172814,191.45985466666275,1570.2306672074058,1340.648538437038,3,2,3
rolling_margin,2025-02-26,75276.81037917695,39.613050222222114,46027.6546163462,635.2722232375745,173.479390256444,46836.40622984021,1584.161136665973,351.3131161111122,1340.648538437038,1640.2337717185196,3,2,2
rolling_margin,2025-02-27,73560.46591756378,9.03173311111118,45453.07990955675,623.3529638157057,39.54995929355586,46115.98283266601,2155.4079119862918,177.54956322221966,1640.2337717185196,1603.8070064444469,3,2,1
rolling_margin,2025-02-28,33915.16015238683,0.0,17518.512426949514,327.6087461328005,0.0,17846.121173082312,264.41336499999994,7209.652968518527,1603.8070064444469,1492.5107970642039,3,2,0
rolling_margin,2025-03-01,36969.519637467754,0.0,18905.592798982765,318.6080245928259,0.0,19224.20082357559,386.22338318792646,9822.517893004113,1492.5107970642039,1484.5020488577518,3,2,0
rolling_margin,2025-03-02,79322.92875294788,0.0,49439.36332566673,1659.5857502445033,0.0,51098.94907591124,2921.4989530727,0.0,1484.5020488577518,1306.1563687555567,3,3,0
rolling_margin,2025-03-03,78751.00854293095,32.00625523333247,48801.68355678262,2812.2356562248933,144.44900736181341,51758.368220369324,2154.3008052331984,296.4895999999999,1306.1563687555567,1324.4120805185185,3,2,3
rolling_margin,2025-03-04,75040.3450588809,0.0,46494.2255510078,1132.627602646658,0.0,47626.85315365446,1486.6108280027447,324.48685999999924,1324.4120805185185,1291.4637373716087,3,3,0
rolling_margin,2025-03-05,72339.57500337446,0.0,44612.67012943567,2831.2036988135824,0.0,47443.87382824925,2030.8917520000023,0.0,1291.4637373716087,1451.578188799999,3,3,0
rolling_margin,2025-03-06,72482.5496859325,0.0,44683.93979369583,1110.9032150017294,0.0,45794.84300869756,2019.5950524866253,391.508203222224,1451.578188799999,1517.201192033335,3,3,0
rolling_margin,2025-03-07,33552.81015724691,0.0,17360.722468046602,475.72724927982784,0.0,17836.44971732643,316.6442263566536,9181.870649753084,1517.201192033335,1669.4635312888918,3,2,0
rolling_margin,2025-03-08,32326.184148781893,0.0,16777.58639514134,103.49082989415261,0.0,16881.077225035493,302.88025366666653,10008.078895349792,1669.4635312888918,1647.4427282765469,3,2,0
rolling_margin,2025-03-09,69078.8242185089,0.0,42524.34719034985,3593.3266471375614,0.0,46117.67383748741,1858.9683076735255,187.33829033332987,1647.4427282765469,1357.8746127333325,3,2,0
rolling_margin,2025-03-10,74095.85328360127,0.0,45061.51218163292,1108.0773259181883,0.0,46169.58950755111,1801.3239056757504,122.07956679286812,1357.8746127333325,1348.6330954074124,3,2,0
rolling_margin,2025-03-11,70448.17855387359,0.0,42958.66680492212,3849.2887653035414,0.0,46807.95557022566,1422.5863215555478,728.7515391111109,1348.6330954074124,1704.6796862370393,3,3,0
rolling_margin,2025-03-12,67784.25774440283,0.0,41657.11064194183,3415.4630310190464,0.0,45072.573672960876,1541.4324438472815,224.6315841975266,1704.6796862370393,1363.7960729925917,3,2,0
rolling_margin,2025-03-13,74342.80975206198,99.90619466666635,45426.34940084883,1504.3724721362582,671.3565944439979,47602.078467429084,2842.855943843621,105.99734999999987,1363.7960729925917,1329.5776124518525,3,2,3
rolling_margin,2025-03-14,32394.27900817045,0.0,16793.92231518418,388.45998861885363,0.0,17182.382303803035,411.17947220063047,12515.750710493829,1329.5776124518525,1829.4854045629627,3,2,0
rolling_margin,2025-03-15,31407.297537563783,0.0,16316.752105279704,449.62562888994484,0.0,16766.377734169648,396.63603443895687,7719.636224897119,1829.4854045629627,1296.4521803259263,3,2,0
rolling_margin,2025-03-16,70709.97348089848,0.0,43092.17519372709,1843.667370763938,0.0,44935.842564491024,2956.447663285319,28.694510000000086,1296.4521803259263,1705.6289535185194,3,2,0
rolling_margin,2025-03-17,63561.33891105353,0.0,38629.1332915548,2321.310654882165,0.0,40950.443946436964,1511.3600131783683,53.16873686008229,1705.6289535185194,1860.9654379925896,3,2,0
rolling_margin,2025-03-18,67376.93869401645,0.0,41322.596535613586,3253.5495734649494,0.0,44576.14610907854,1999.7823338065793,512.5571194444457,1860.9654379925896,1718.7166666888868,3,2,0
rolling_margin,2025-03-19,66466.01525157613,0.0,40718.53167944688,2513.359030024945,0.0,43231.89070947182,1876.9564600726992,987.0740870000002,1718.7166666888868,1936.8341056296315,3,2,0
rolling_margin,2025-03-20,66840.42488471823,0.0,40942.7713175497,3328.2093822529628,0.0,44270.98069980266,891.9783929135801,0.0,1936.8341056296315,1642.474827229629,3,3,0
rolling_margin,2025-03-21,29995.281589814815,0.0,15451.142641593318,412.67416066019155,0.0,15863.81680225351,280.95104494238547,14893.85883424691,1642.474827229629,1583.172888246914,3,2,0
rolling_margin,2025-03-22,30795.139249351163,0.0,16010.36227423077,149.03311658857405,0.0,16159.395390819345,406.7347442222224,11344.882932921812,1583.172888246914,1985.5034274938234,3,2,0
rolling_margin,2025-03-23,65104.76192560074,0.0,39632.64243639479,2423.5822020636297,0.0,42056.224638458414,1967.840390375858,937.8290923333363,1985.5034274938234,1594.1574371370418,3,3,0
rolling_margin,2025-03-24,64693.85619488213,0.0,39443.34558696939,1935.5436622041384,0.0,41378.88924917353,1983.8749743800881,331.6998046666678,1594.1574371370418,1879.0477339555587,3,3,0
rolling_margin,2025-03-25,65472.67807461516,0.0,39752.317902367315,3854.3315698995734,0.0,43606.64947226689,875.7796833161318,126.9078285555571,1879.0477339555587,1401.6288022740746,3,3,0
rolling_margin,2025-03-26,61990.555939186546,0.0,37839.123780908296,1693.5681220895017,0.0,39532.691902997794,1350.9573089300404,822.1396417736669,1401.6288022740746,1693.4399592148152,3,3,0
rolling_margin,2025-03-27,63902.88440731824,0.0,38674.92082588317,2671.8060945059765,0.0,41346.72692038915,1117.3925571563816,167.5813210850483,1693.4399592148152,1534.3063245481503,3,3,0
rolling_margin,2025-03-28,30312.68177827709,0.0,15478.255398104924,32.00698442932068,0.0,15510.262382534245,471.20517532922025,15935.38030368998,1534.3063245481503,1806.9873988962956,3,2,0
rolling_margin,2025-03-29,29153.907044833748,0.0,15021.346052158262,347.1849537913231,0.0,15368.531005949586,85.33648617283839,18660.961575028807,1806.9873988962956,1818.4388422197621,3,2,0
rolling_margin,2025-03-30,59531.34906630646,0.0,36226.69926762388,2594.175944048846,0.0,38820.87521167273,218.61554233333425,0.0,1818.4388422197621,1785.8786070481508,3,3,0
rolling_margin,2025-03-31,61965.49614328081,0.0,37483.5450516446,4888.052474162992,0.0,42371.59752580759,671.9151459917724,101.95459277777746,1785.8786070481508,2019.2507320419784,3,3,0
rolling_margin,2025-04-01,65144.33862479679,0.0,39113.88113964546,2791.0688509819856,0.0,41904.94999062745,913.50225636626,603.6471182222233,2019.2507320419784,1682.6156951358007,3,3,0
rolling_margin,2025-04-02,65823.26965158849,0.0,40032.52275611026,1948.4054076707762,0.0,41980.928163781035,940.2445436790233,741.467861777783,1682.6156951358007,1626.8257231037046,3,3,0
rolling_margin,2025-04-03,62008.094233206706,0.0,37804.1107593982,2510.057292152929,0.0,40314.16805155113,1536.870274245094,636.2567557215632,1626.8257231037046,1643.5352532222237,3,3,0
rolling_margin,2025-04-04,28147.355373183807,0.0,14281.206829516355,300.6692629001449,0.0,14581.8760924165,368.8242995555538,18495.775848828536,1643.5352532222237,1803.2082182987647,3,2,0
rolling_margin,2025-04-05,27620.111088567843,0.0,14167.517345269496,198.72844325952818,0.0,14366.245788529024,147.0376732592584,13003.768388353907,1803.2082182987647,1624.7003544000022,3,3,0
rolling_margin,2025-04-06,60605.79240345572,0.0,36660.35284129266,1888.1669350821549,0.0,38548.519776374815,1583.8236699651898,593.6668074444455,1624.7003544000022,1661.512914148149,3,3,0
rolling_margin,2025-04-07,58570.380880130884,0.0,35346.18277137817,2122.4458500566416,0.0,37468.62862143481,899.0023943374517,524.8617166666684,1661.512914148149,1767.9050107333314,3,3,0
rolling_margin,2025-04-08,59532.66022865295,0.0,36075.40464892764,2477.3813210170665,0.0,38552.7859699447,1118.0356354032936,459.3870174444459,1767.9050107333314,1417.0201505185232,3,3,0
rolling_margin,2025-04-09,65298.38505401508,0.0,38755.302964114395,1471.4544186501787,0.0,40226.757382764576,1310.8880999451294,678.6416711111121,1417.0201505185232,1554.0151094703701,3,3,0
rolling_margin,2025-04-10,60968.98047673641,0.0,36772.67950526188,1913.7132342136133,0.0,38686.392739475494,1842.591952208509,422.2515409999966,1554.0151094703701,1790.3967923666692,3,3,0
rolling_margin,2025-04-11,26541.19873914203,133.89311444444394,13393.447435661767,536.1888534535367,557.1912391650758,14486.82752828038,12.719098000000145,19038.922261111107,1790.3967923666692,1538.2095905925935,3,3,2
rolling_margin,2025-04-12,27509.689330879282,0.0,13908.451790539964,493.1150179272333,0.0,14401.566808467198,106.46689476543136,15505.428000268863,1538.2095905925935,1903.8757896888899,3,3,0
rolling_margin,2025-04-13,59322.610683166306,0.0,35577.48722685997,993.1324082523198,0.0,36570.61963511229,997.9926813268029,359.4768985555563,1903.8757896888899,1736.8925753703693,3,3,0
rolling_margin,2025-04-14,56341.410481744366,0.0,33941.41923810149,3075.6738722227055,0.0,37017.09311032419,174.37112511111036,0.0,1736.8925753703693,1601.1548014518496,3,3,0
rolling_margin,2025-04-15,56336.99734269834,0.0,33979.067761505416,2419.842802670468,0.0,36398.91056417588,980.0954169615834,1359.075604115228,1601.1548014518496,1706.1524891444424,3,3,0
rolling_margin,2025-04-16,61246.91750009876,0.0,36564.75841243495,2233.721542094304,0.0,38798.479954529255,1375.654284935532,423.714227333333,1706.1524891444424,1619.0069600481452,3,3,0
rolling_margin,2025-04-17,58566.5245778148,0.0,35326.79590452144,2017.6961991717267,0.0,37344.49210369316,1286.6452831303147,225.8115846556894,1619.0069600481452,1921.1916945888847,3,3,0
rolling_margin,2025-04-18,26430.313201899866,0.0,13226.90602231462,197.13123168849762,0.0,13424.037254003119,288.4350593333337,17147.578020229077,1921.1916945888847,2083.4835828444484,3,2,0
rolling_margin,2025-04-19,26827.068842091896,0.0,13478.18292269305,301.01888962413256,0.0,13779.201812317182,496.44733899999954,17159.053398441694,2083.4835828444484,2026.995575869135,3,1,0
rolling_margin,2025-04-20,57577.646908553936,0.0,34864.63175932226,564.22925803183,0.0,35428.861017354095,1726.8202719828832,168.7067870370419,2026.995575869135,1995.0998873629628,3,3,0
rolling_margin,2025-04-21,54564.76363681892,0.0,32790.277917087835,2430.6969613354245,0.0,35220.97487842326,513.6596241234544,2565.735816943758,1995.0998873629628,1459.5035330888863,3,3,0
rolling_margin,2025-04-22,57149.55257034841,0.0,34332.25984871837,2486.546464475507,0.0,36818.806313193876,1057.02995998216,0.0,1459.5035330888863,1679.1316273555558,3,3,0
rolling_margin,2025-04-23,56551.495152565585,0.0,33821.3961803589,1411.4950526702835,0.0,35232.89123302918,914.8169085395227,388.15921422222584,1679.1316273555558,1843.4877916962964,3,3,0
rolling_margin,2025-04-24,55058.84948767078,0.0,33440.03690246781,633.9861086985576,0.0,34074.02301116636,1988.5260618600878,2428.9017740740746,1843.4877916962964,1803.4118439259269,3,3,0
rolling_margin,2025-04-25,25542.187405052122,0.0,12591.09908989749,328.61280066315885,0.0,12919.71189056065,163.89579588888802,21093.51116870233,1803.4118439259269,1704.7132402790126,3,2,0
rolling_margin,2025-04-26,26225.00366017695,0.0,13160.010297594737,265.262008930353,0.0,13425.27230652509,352.851991,23441.146279275716,1704.7132402790126,1704.8270429135823,3,2,0
rolling_margin,2025-04-27,55083.62610613135,0.0,33274.37178701013,1176.2145265876002,0.0,34450.586313597734,572.6268763214548,2061.163671193415,1704.8270429135823,1788.4924859687183,3,3,0
rolling_margin,2025-04-28,63099.9597023422,0.0,37274.22276106097,1392.6589998668242,0.0,38666.88176092779,2379.383207718893,392.1215487777769,1788.4924859687183,1764.0078041259267,3,3,0
rolling_margin,2025-04-29,55912.950111642545,0.0,33966.73340530539,741.2405598132508,0.0,34707.97396511865,1303.7484212982408,3588.1080427983547,1764.0078041259267,1966.2580665407438,3,3,0
rolling_margin,2025-04-30,52485.61056853085,0.0,31644.690975867372,569.523873081272,0.0,32214.214848948643,854.1353242030248,217.27216320986864,1966.2580665407438,1678.7151728098759,3,3,0
rolling_margin,2025-05-01,55643.37574880903,1828.926668846671,33945.73121479738,734.5215776807203,9205.205657805365,43885.45845028347,1139.027855019209,2048.0944131687274,1678.7151728098759,1200.0,3,3,22
rolling_margin,2025-05-02,28303.414852300135,1408.7581655066647,14439.770721971869,403.7471449709003,6819.2245251793875,21662.742392122156,50.58822699999973,12839.610789231823,1200.0,1200.0,3,3,19
rolling_margin,2025-05-03,27538.821225141284,1444.217371833331,13680.638960386768,285.9695799969671,7690.359601344888,21656.968141728623,109.74516321536328,17535.04753219067,1200.0,1200.0,3,3,17
rolling_margin,2025-05-04,55674.018307666665,1486.456804883334,33739.18285564772,2534.1223658661643,7785.800152233802,44059.10537374768,312.1505879821667,1830.6041652949268,1200.0,1213.4172552,3,3,20
rolling_margin,2025-05-05,59609.36793453888,1155.6547791200005,35941.473262907595,2267.9140266275017,6237.117538274298,44446.50482780939,601.1955448765435,1434.5672929931445,1213.4172552,1208.043186,3,3,18
rolling_margin,2025-05-06,56674.606447649436,1172.2169954666665,34512.51704858739,1718.739619914062,5390.687165453799,41621.94383395525,545.702273393688,634.3178309821757,1208.043186,1210.0487314296297,3,3,15
rolling_margin,2025-05-07,60062.23395118445,888.0220492966633,36445.08474819377,1691.221911578159,4640.332159042107,42776.63881881404,1148.9326038861486,866.7622578888925,1210.0487314296297,1248.9720300074075,3,3,15
rolling_margin,2025-05-08,60552.271600906715,324.1309280400014,36535.11002068159,1934.8955187636939,1567.5889417810192,40037.594481226304,1010.5295837338807,395.0638473333365,1248.9720300074075,1230.917894066666,3,3,7
rolling_margin,2025-05-09,28579.84741722755,66.65518499999881,14820.819869799634,347.0889484600467,316.1796019333279,15484.08842019301,123.75786711111078,17098.154921396435,1230.917894066666,1610.1411144000003,3,3,4
rolling_margin,2025-05-10,28324.07147158436,138.33915617999696,14787.219835567594,733.5087730898347,292.5820487753703,15813.310657432798,198.5431685390974,14019.268234471874,1610.1411144000003,1312.89129,3,2,5
rolling_margin,2025-05-11,59681.915006519885,253.0760935533326,36203.64949032988,2209.950255773518,1755.543188619715,40169.14293472312,709.0018374430716,159.21103133333366,1312.89129,1308.6882113555564,3,3,3
rolling_margin,2025-05-12,57912.34348540647,0.0,35497.85871032561,2815.082587263985,0.0,38312.94129758959,804.7234066666665,1375.3167586310083,1308.6882113555564,1815.8871220592637,3,3,0
rolling_margin,2025-05-13,59184.02568683263,0.0,35987.55010218307,2507.060544531929,0.0,38494.610646715,1653.968048732501,1011.145002492463,1815.8871220592637,1710.7451368666684,3,3,0
rolling_margin,2025-05-14,59147.991219117976,0.0,35999.238413329454,2013.3655672678628,0.0,38012.60398059732,1542.0989756886372,1185.8965147050703,1710.7451368666684,1693.0387168592586,3,3,0
rolling_margin,2025-05-15,59923.23683409574,0.0,37086.98359559027,2666.9969387009096,0.0,39753.98053429118,1709.6987712317275,1226.9796202057555,1693.0387168592586,2342.3103835777806,3,3,0
rolling_margin,2025-05-16,26799.178154308636,0.0,14329.943485503663,371.64300884180557,0.0,14701.586494345469,252.23684345541997,22021.573231936898,2342.3103835777806,1984.667750333329,3,2,0
rolling_margin,2025-05-17,27583.991271744857,0.0,14773.237910698865,304.3482619376798,0.0,15077.586172636544,9.410323333333281,14968.77812092867,1984.667750333329,1861.6699174864198,3,2,0
rolling_margin,2025-05-18,60106.30477001097,5.236666666666679,36694.78176599884,2073.015867315551,35.318698333333415,38803.11633164773,1641.3801123292174,932.2104387407426,1861.6699174864198,2214.097906385186,3,3,1
rolling_margin,2025-05-19,57262.24515814312,67.00333333333344,35381.670726788034,1109.925081553888,451.90398166666745,36943.499790008595,2187.9364195834587,4493.241790534983,2214.097906385186,2107.1960828666647,3,3,1
rolling_margin,2025-05-20,59585.27627305212,0.0,36541.9315331486,1644.3818782306453,0.0,38186.31341137925,1731.9105660768223,164.95707156378552,2107.1960828666647,1942.6780575111125,3,3,0
rolling_margin,2025-05-21,58691.83186228257,0.0,36485.380416226806,2250.1774070269857,0.0,38735.557823253796,1448.83021779698,2465.708356131682,1942.6780575111125,2082.631410755555,3,3,0
rolling_margin,2025-05-22,57486.24329135528,0.0,35958.48196607345,761.8573886367053,0.0,36720.33935471016,1499.33044210056,906.2613485596745,2082.631410755555,2954.043050459259,3,3,0
rolling_margin,2025-05-23,27692.390771364444,0.0,15381.684756202363,394.9060053249758,0.0,15776.590761527339,980.8223943333321,18219.726855648834,2954.043050459259,2867.036842459262,3,1,0
rolling_margin,2025-05-24,26909.615797453327,0.0,14709.692071329697,433.40911505437964,0.0,15143.101186384076,592.65757611111,20383.481660175585,2867.036842459262,2865.7851873037016,3,2,0
rolling_margin,2025-05-25,57168.88296266612,0.0,35577.743875142056,945.0703019747518,0.0,36522.81417711681,1650.0120259218866,4176.960324691357,2865.7851873037016,2622.0274829456807,3,3,0
rolling_margin,2025-05-26,61360.37564690459,0.0,37742.28453953097,843.4610242163858,0.0,38585.745563747354,2341.955322379223,809.7948342222227,2622.0274829456807,2737.036079274075,3,3,0
rolling_margin,2025-05-27,56073.50647331275,0.0,35144.161941255785,2699.3477027875483,0.0,37843.50964404333,2060.27914960082,1647.045026032914,2737.036079274075,2469.2268733703727,3,3,0
rolling_margin,2025-05-28,59643.38135951756,0.0,36975.76789237082,1471.876026584583,0.0,38447.64391895541,2201.8154210813436,1542.205918427986,2469.2268733703727,2721.262519659264,3,3,0
rolling_margin,2025-05-29,61824.83261135389,13.395508000000177,38130.680780486626,1877.0087232952822,90.0513025300012,40097.74080631191,1609.7756445843663,2225.2708539300434,2721.262519659264,3071.5909283999995,3,3,1
rolling_margin,2025-05-30,27930.271062483334,0.0,15781.151571119544,203.84237327538978,0.0,15984.993944394933,593.3664598211114,18113.718182216733,3071.5909283999995,3475.4702293037053,3,3,0
rolling_margin,2025-05-31,28176.02953824532,0.0,15627.342794407667,729.5247472420805,0.0,16356.867541649746,799.2744736266666,16904.06877358299,3475.4702293037053,3402.628152644446,3,2,0
rolling_margin,2025-06-01,71875.18635330662,1557.888624490005,45448.679194260054,4633.674366454926,6801.8703365366555,56884.223897251635,866.6285557777795,0.0,3402.628152644446,1200.0,3,3,27
rolling_margin,2025-06-02,71461.28725923985,1448.2278475199994,44973.46094094527,4935.725684465449,5883.477470141579,55792.664095552296,141.0602677777764,0.0,1200.0,1200.0,3,3,26
rolling_margin,2025-06-03,71692.16276451606,1191.6885744399992,45504.283827721294,3528.7873620633,5029.531513429557,54062.60270321415,930.2550163333322,0.0,1200.0,1200.0,3,3,21
rolling_margin,2025-06-04,73012.39646950696,1104.369833073331,44877.353753072886,7684.561544557634,4445.635657498238,57007.550955128754,432.45853444307534,0.0,1200.0,1200.0,3,3,24
rolling_margin,2025-06-05,74379.04607621115,971.6365843355561,46738.42835814403,2143.567765082633,3827.3508312541767,52709.34695448084,210.84438222222138,13.541828999999957,1200.0,1200.0,3,3,21
rolling_margin,2025-06-06,35068.86977541536,710.224287653333,20718.290964194337,1487.69490140983,3052.9488981259633,25258.934763730133,0.0,2337.5430317942414,1200.0,1203.0580878,3,3,13
rolling_margin,2025-06-07,40139.09199317703,264.00774376666476,22042.86389236427,1168.2214607754518,1537.7157504929564,24748.801103632675,26.745941888888865,6620.762858156372,1203.0580878,1200.0,3,3,7
rolling_margin,2025-06-08,70227.79305211139,90.3069673333332,43879.46316717813,2740.3866926881815,609.2634916223325,47229.113351488646,1186.5703750493863,0.0,1200.0,1447.6645822135804,3,3,4
rolling_margin,2025-06-09,76692.2704470571,92.19994933333294,47721.109085780794,2948.486742995027,622.5270955949974,51292.122924370815,1396.4018983456824,114.75871666666671,1447.6645822135804,1500.4049241370378,3,3,6
rolling_margin,2025-06-10,77928.1654668981,6.828281333333621,48609.83234342736,1340.2305143063968,46.113518840001944,49996.17637657376,1931.6788230970076,130.08093333333295,1500.4049241370378,1543.8342652740735,3,3,2
rolling_margin,2025-06-11,82439.02835197942,38.8013306666669,52014.860813847125,1881.984456127018,261.7443308646682,54158.58960083881,1632.6397985857384,0.0,1543.8342652740735,1823.1811476888881,3,3,2
rolling_margin,2025-06-12,78271.05477867219,0.0,49024.5327917239,1542.8929645608653,0.0,50567.42575628476,1464.2095798587086,0.0,1823.1811476888881,2003.0617083703735,3,3,0
rolling_margin,2025-06-13,35312.172522547924,0.0,20442.981286749906,952.6491905889985,0.0,21395.630477338906,85.12138871879546,4411.45829177229,2003.0617083703735,1969.0693442222241,3,3,0
rolling_margin,2025-06-14,34671.00509818978,0.0,20269.851154157965,697.2290108399748,0.0,20967.08016499794,5.572994777777694,6011.662633465026,1969.0693442222241,2001.5264899481474,3,3,0
rolling_margin,2025-06-15,79650.00461786943,0.0,49752.36388200094,1550.8962627743263,0.0,51303.26014477526,4261.412901334707,0.0,2001.5264899481474,2681.9064414444474,3,3,0
rolling_margin,2025-06-16,79374.96377945952,12.987689333333492,49810.48734607691,1424.2396547215176,87.59444231400109,51322.32144311243,2511.995799942377,0.0,2681.9064414444474,2634.6624676123456,3,3,2
rolling_margin,2025-06-17,81901.27293858024,16.24242933333346,51760.05151169853,2450.032774275331,109.49833735066754,54319.58262332453,3462.462313012348,0.0,2634.6624676123456,2275.127860086419,3,3,1
rolling_margin,2025-06-18,80205.71748368123,0.0,50324.23436990027,3272.1367109721427,0.0,53596.371080872406,5085.182268830753,0.0,2275.127860086419,2690.331169103705,3,3,0
rolling_margin,2025-06-19,76969.18338324857,67.66514244444454,48295.708503996866,3093.93801592836,455.73408552211174,51845.38060544734,4277.198853340196,579.656504773661,2690.331169103705,2571.363657054323,3,3,2
rolling_margin,2025-06-20,35196.517350406255,0.0,20866.665459161875,298.1943696936767,0.0,21164.85982885555,910.893973928891,9242.444290554184,2571.363657054323,2995.918987111112,3,2,0
rolling_margin,2025-06-21,35190.964321697465,0.0,20827.90933624247,182.8537063145221,0.0,21010.76304255699,1206.8477913833337,11767.867371631,2995.918987111112,3594.5043632592606,3,2,0
rolling_margin,2025-06-22,75679.91924053371,0.0,48038.79621003938,3139.3196050595343,0.0,51178.115815098914,4598.7807433526505,194.05944999999997,3594.5043632592606,3271.203061649385,3,3,0
rolling_margin,2025-06-23,74843.19660814818,0.0,48169.36652304139,1731.403195858907,0.0,49900.769718900294,3851.0184044046655,270.6269166666666,3271.203061649385,3192.3861910000032,3,3,0
rolling_margin,2025-06-24,85169.74780596876,0.0,54453.142331744,1468.068490302695,0.0,55921.21082204669,4530.418581926237,43.546666666666624,3192.3861910000032,3292.688832296299,3,3,0
